lake_id,lat,lon,year,froze,ice_on_date,ice_off_date,ice_on_doy,ice_off_doy
3015300,46.93010503573686,-95.53181868933977,2006,Y,2006-11-30,2007-04-25,90,236
3015300,46.93010503573686,-95.53181868933977,2007,Y,2007-11-27,2008-05-08,87,250
3015300,46.93010503573686,-95.53181868933977,2008,Y,2008-11-21,NA,81,NA
3015300,46.93010503573686,-95.53181868933977,2011,Y,NA,2012-03-24,NA,205
3015300,46.93010503573686,-95.53181868933977,2021,Y,NA,2022-05-08,NA,249
3015500,47.038224361865545,-95.5421460119199,1996,Y,NA,1997-04-26,NA,237
3015500,47.038224361865545,-95.5421460119199,1997,Y,1997-11-17,1998-04-10,77,221
3015500,47.038224361865545,-95.5421460119199,1998,Y,1998-12-12,1999-04-14,102,225
3015500,47.038224361865545,-95.5421460119199,1999,Y,1999-12-16,2000-04-12,106,224
3015500,47.038224361865545,-95.5421460119199,2000,Y,2000-11-21,2001-04-27,81,238
3015500,47.038224361865545,-95.5421460119199,2001,Y,2001-12-20,2002-04-18,110,229
3015500,47.038224361865545,-95.5421460119199,2002,Y,2002-11-18,2003-04-15,78,226
3015500,47.038224361865545,-95.5421460119199,2003,Y,2003-11-25,2004-04-19,85,231
3015500,47.038224361865545,-95.5421460119199,2004,Y,2004-12-13,2005-04-14,103,225
3015500,47.038224361865545,-95.5421460119199,2007,Y,2007-11-27,2008-05-06,87,248
3015500,47.038224361865545,-95.5421460119199,2014,Y,2014-11-15,2015-04-29,75,240
3015500,47.038224361865545,-95.5421460119199,2017,Y,2017-11-15,NA,75,NA
3015500,47.038224361865545,-95.5421460119199,2018,Y,2018-11-16,2019-04-27,76,238
3015500,47.038224361865545,-95.5421460119199,2019,Y,NA,2020-04-26,NA,238
3015500,47.038224361865545,-95.5421460119199,2021,Y,NA,2022-05-06,NA,247
3015900,47.13075527999587,-95.55120330499302,1994,Y,NA,1995-04-26,NA,237
3015900,47.13075527999587,-95.55120330499302,2000,Y,NA,2001-04-17,NA,228
3015900,47.13075527999587,-95.55120330499302,2001,Y,2001-12-06,2002-04-17,96,228
3015900,47.13075527999587,-95.55120330499302,2002,Y,2002-11-16,2003-04-17,76,228
3015900,47.13075527999587,-95.55120330499302,2003,Y,2003-11-26,2004-04-23,86,235
3015900,47.13075527999587,-95.55120330499302,2004,Y,2004-11-29,2005-04-16,89,227
3015900,47.13075527999587,-95.55120330499302,2005,Y,2005-11-30,2006-04-13,90,224
3015900,47.13075527999587,-95.55120330499302,2006,Y,2006-12-01,2007-04-24,91,235
3015900,47.13075527999587,-95.55120330499302,2007,Y,2007-11-26,2008-04-22,86,234
3015900,47.13075527999587,-95.55120330499302,2008,Y,2008-11-21,2009-04-22,81,233
3015900,47.13075527999587,-95.55120330499302,2009,Y,2009-12-04,2010-04-01,94,212
3015900,47.13075527999587,-95.55120330499302,2010,Y,2010-11-22,NA,82,NA
3015900,47.13075527999587,-95.55120330499302,2011,Y,2011-11-21,2012-03-26,81,207
3015900,47.13075527999587,-95.55120330499302,2012,Y,2012-11-24,NA,84,NA
3015900,47.13075527999587,-95.55120330499302,2014,Y,NA,2015-04-15,NA,226
3015900,47.13075527999587,-95.55120330499302,2015,Y,NA,2016-04-12,NA,224
3015900,47.13075527999587,-95.55120330499302,2018,Y,2018-11-11,NA,71,NA
3015900,47.13075527999587,-95.55120330499302,2019,Y,2019-11-09,2020-04-26,69,238
3015900,47.13075527999587,-95.55120330499302,2020,Y,2020-11-16,2021-04-06,76,217
3015900,47.13075527999587,-95.55120330499302,2021,Y,2021-12-07,NA,97,NA
3018900,46.836525012491975,-95.56522146999093,1993,Y,NA,1994-04-24,NA,235
3018900,46.836525012491975,-95.56522146999093,1994,Y,1994-12-02,1995-04-21,92,232
3018900,46.836525012491975,-95.56522146999093,1995,Y,1995-11-12,1996-05-05,72,247
3018900,46.836525012491975,-95.56522146999093,1996,Y,1996-11-12,1997-04-26,72,237
3018900,46.836525012491975,-95.56522146999093,1997,Y,1997-11-16,1998-04-08,76,219
3018900,46.836525012491975,-95.56522146999093,1998,Y,1998-12-07,1999-04-13,97,224
3018900,46.836525012491975,-95.56522146999093,1999,Y,1999-12-16,2000-04-03,106,215
3018900,46.836525012491975,-95.56522146999093,2000,Y,2000-11-21,2001-04-26,81,237
3018900,46.836525012491975,-95.56522146999093,2001,Y,2001-12-07,2002-04-16,97,227
3018900,46.836525012491975,-95.56522146999093,2002,Y,2002-11-15,2003-04-15,75,226
3018900,46.836525012491975,-95.56522146999093,2003,Y,NA,2004-04-17,NA,229
3018900,46.836525012491975,-95.56522146999093,2004,Y,2004-12-19,2005-04-11,109,222
3018900,46.836525012491975,-95.56522146999093,2005,Y,NA,2006-04-12,NA,223
3018900,46.836525012491975,-95.56522146999093,2006,Y,2006-12-01,2007-04-21,91,232
3018900,46.836525012491975,-95.56522146999093,2017,Y,2017-11-20,2018-04-30,80,241
3018900,46.836525012491975,-95.56522146999093,2018,Y,2018-11-20,2019-04-25,80,236
3018900,46.836525012491975,-95.56522146999093,2019,Y,2019-11-25,2020-04-25,85,237
3018900,46.836525012491975,-95.56522146999093,2020,Y,2020-11-30,2021-04-06,90,217
3018900,46.836525012491975,-95.56522146999093,2021,Y,2021-12-07,2022-05-07,97,248
3019500,46.891332674404005,-95.606262809790607,2007,Y,NA,2008-05-04,NA,246
3019500,46.891332674404005,-95.606262809790607,2008,Y,NA,2009-04-24,NA,235
3021300,47.02748412901166,-95.58319123738985,2012,Y,NA,2013-05-10,NA,251
3023400,47.093107011275855,-95.57016377687583,2000,Y,NA,2001-04-14,NA,225
3023400,47.093107011275855,-95.57016377687583,2001,Y,2001-12-03,2002-04-17,93,228
3023400,47.093107011275855,-95.57016377687583,2002,Y,2002-11-26,2003-04-14,86,225
3023400,47.093107011275855,-95.57016377687583,2003,Y,2003-11-23,2004-04-20,83,232
3023400,47.093107011275855,-95.57016377687583,2004,Y,2004-12-08,2005-04-14,98,225
3023400,47.093107011275855,-95.57016377687583,2005,Y,2005-11-27,2006-04-13,87,224
3023400,47.093107011275855,-95.57016377687583,2006,Y,2006-12-05,2007-04-23,95,234
3023400,47.093107011275855,-95.57016377687583,2019,Y,NA,2020-04-26,NA,238
3023400,47.093107011275855,-95.57016377687583,2020,Y,NA,2021-04-04,NA,215
3023400,47.093107011275855,-95.57016377687583,2021,Y,2021-12-07,NA,97,NA
3025800,46.746710261309694,-95.75588995364188,2012,Y,NA,2013-05-09,NA,250
3025800,46.746710261309694,-95.75588995364188,2013,Y,NA,2014-04-26,NA,237
3025800,46.746710261309694,-95.75588995364188,2015,Y,NA,2016-03-30,NA,211
3025800,46.746710261309694,-95.75588995364188,2016,Y,NA,2017-04-04,NA,215
3025800,46.746710261309694,-95.75588995364188,2018,Y,NA,2019-04-24,NA,235
3025800,46.746710261309694,-95.75588995364188,2019,Y,NA,2020-04-23,NA,235
3025800,46.746710261309694,-95.75588995364188,2020,Y,NA,2021-04-02,NA,213
3025800,46.746710261309694,-95.75588995364188,2022,Y,NA,2023-05-03,NA,244
3026500,46.72699038883235,-95.75071437513013,2016,Y,NA,2017-04-03,NA,214
3026500,46.72699038883235,-95.75071437513013,2020,Y,NA,2021-04-02,NA,213
3028300,46.82223823168621,-95.72158489807057,2013,Y,NA,2014-04-21,NA,232
3028600,46.8828102345674,-95.69767852306859,1993,Y,NA,1994-04-18,NA,229
3028600,46.8828102345674,-95.69767852306859,1994,Y,NA,1995-04-25,NA,236
3028600,46.8828102345674,-95.69767852306859,1996,Y,NA,1997-04-28,NA,239
3028600,46.8828102345674,-95.69767852306859,2001,Y,2001-12-07,2002-04-16,97,227
3028600,46.8828102345674,-95.69767852306859,2003,Y,2003-12-04,2004-04-17,94,229
3028600,46.8828102345674,-95.69767852306859,2005,Y,NA,2006-04-13,NA,224
3028600,46.8828102345674,-95.69767852306859,2006,Y,2006-11-30,2007-04-23,90,234
3028600,46.8828102345674,-95.69767852306859,2007,Y,2007-11-26,2008-05-07,86,249
3028600,46.8828102345674,-95.69767852306859,2008,Y,2008-11-21,2009-04-24,81,235
3028600,46.8828102345674,-95.69767852306859,2010,Y,2010-11-23,2011-04-29,83,240
3028600,46.8828102345674,-95.69767852306859,2011,Y,2011-11-20,2012-03-24,80,205
3028600,46.8828102345674,-95.69767852306859,2012,Y,2012-11-24,2013-05-12,84,253
3028600,46.8828102345674,-95.69767852306859,2013,Y,NA,2014-04-26,NA,237
